,Filename,Dataset,Model Type,Acc Clean,Acc Before Fix,Acc After Fix,Acc Perc Restored,Num Params
8,fo_clean,SVHN,VGG19,0.9593577135832821,0.9525967836380005,0.9013521671295166,-7.579521888737609,35357770
15,clean_fo,SVHN,VGG19,0.9593577135832821,0.9525967836380005,0.9013521671295166,-7.579521888737609,35357770
16,fo_fo,SVHN,VGG19,0.9593577135832821,0.9525967836380005,0.9013521671295166,-7.579521888737609,35357770
16,so_so,SVHN,VGG19,0.9593577135832821,0.0925967836380005,0.10,-40.579521888737609,35357770
16,so_fo,SVHN,VGG19,0.9593577135832821,0.9525967836380005,0.10,-40.579521888737609,35357770
16,fo_so,SVHN,VGG19,0.9593577135832821,0.9525967836380005,0.11,-40.579521888737609,35357770
16,clean_so,SVHN,VGG19,0.9593577135832821,0.8743085265159607,0.9593577135832821,0.0,35357770
16,clean_so_clean_so,SVHN,VGG19,0.9593577135832821,0.8743085265159607, 0.885448694229126,-10.179521888737609,35357770

